id,name,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,host_is_superhost,host_response_rate,host_acceptance_rate,availability_365,reviews_per_month,calculated_host_listings_count,bathrooms
3188942,"Modernes, stylishes Loft am Schloss Charlottenburg",Schloß Charlottenburg,52.51542,13.30101,Private room,2,1.0,1.0,41.0,7,150,19,4.84,4.79,4.84,True,100.0,100.0,179,0.14,1,1.0
3207319,DESIGN-APT IN HIP CENTRAL LOCATION,Frankfurter Allee Süd FK,52.51196,13.45647,Entire home/apt,3,1.0,1.0,90.0,92,360,71,4.7,4.71,4.77,False,,0.0,363,0.52,1,1.0
3210996,17. Floor - Apartment with a view,Regierungsviertel,52.50973,13.39547,Entire home/apt,2,2.0,2.0,130.0,2,14,166,4.83,4.84,4.9,True,100.0,97.0,223,1.22,1,1.0
3242577,Magnificent turn of century flat (legal),Wedding Zentrum,52.54318,13.36352,Entire home/apt,6,2.0,3.0,190.0,3,9999,416,4.78,4.8,4.54,True,100.0,100.0,352,3.06,2,1.0
3301269,Familienwohnung mit Panoramablick in toller Lage,Alexanderplatz,52.50692,13.42411,Entire home/apt,5,3.0,2.0,153.0,6,730,18,4.94,4.89,4.89,False,100.0,57.0,69,0.13,1,1.5
3308204,Charmant und ruhig mitten in Berlin,Prenzlauer Berg Süd,52.53283,13.43439,Private room,2,1.0,1.0,57.0,5,60,117,4.93,4.86,4.92,True,100.0,100.0,195,0.91,1,1.0
3314419,Garden house near Schönefeld Airport,Altglienicke,52.39896,13.52932,Entire home/apt,2,1.0,2.0,58.0,2,22,304,4.7,4.71,4.52,False,100.0,100.0,23,2.23,1,1.0
3367119,Charming private bedroom Kreuzberg Berlin,Tempelhofer Vorstadt,52.49189,13.38204,Private room,1,1.0,2.0,60.0,92,92,20,4.95,5.0,4.95,False,,,365,0.16,1,1.5
3378027,Studio 10437 in Prenzlauer Berg,Prenzlauer Berg Nordwest,52.54629,13.40733,Entire home/apt,6,2.0,4.0,156.0,2,1125,449,4.88,4.78,4.9,True,100.0,100.0,320,3.32,2,2.0
3408290,Place in the coolest area,Helmholtzplatz,52.5411,13.41497,Entire home/apt,3,1.0,2.0,68.0,92,1124,243,4.59,4.67,4.9,False,0.0,,362,1.78,1,1.0
3448024,Charming Maisonette Family Berlin-Kreuzberg,Tempelhofer Vorstadt,52.489595945945666,13.419607016401017,Entire home/apt,4,3.0,3.0,128.0,4,28,9,4.78,4.56,4.89,False,100.0,46.0,133,0.07,1,1.5
3509628,"Zentral und grün  1,5 Zimmer",Tempelhof,52.47262,13.37944,Entire home/apt,2,1.0,2.0,42.0,28,365,75,4.87,4.84,4.81,True,100.0,90.0,129,0.55,2,1.0
3515365,Nice Flat in the Centre of Berlin,Moabit Ost,52.52909,13.34518,Entire home/apt,2,2.0,2.0,69.0,92,1125,23,4.78,4.17,4.87,False,,,364,0.17,1,1.5
3521467,Zentral und grün 2 Zimmer,Tempelhof,52.472,13.38008,Entire home/apt,2,1.0,2.0,71.0,28,365,52,4.83,4.96,4.77,True,100.0,90.0,136,0.38,2,1.0
3522082,Center of the Center -zw. Hackesche und Rosenhöfe,Alexanderplatz,52.52427291870117,13.402703285217283,Entire home/apt,2,1.0,2.0,75.0,92,180,29,4.79,4.9,4.79,False,,,176,0.23,1,1.0
3536011,Beautiful room in Berlin,Tempelhofer Vorstadt,52.49547,13.39586,Entire home/apt,2,1.0,1.0,85.0,92,365,0,,,,False,,,365,,1,1.0
3640939,A bright 2-room-apartement,Rixdorf,52.47367,13.45389,Entire home/apt,2,1.0,1.0,62.0,4,1125,10,4.9,4.56,4.89,False,100.0,6.0,3,0.07,1,1.0
3643460,4 Windows on Frankfurter Tor,Frankfurter Allee Süd FK,52.51504,13.45506,Private room,2,1.0,0.0,77.0,2,15,34,4.91,4.47,4.85,True,100.0,96.0,187,2.45,1,1.0
3658723,Luxurious designer rooftop loft,Brunnenstr. Süd,52.53735,13.39806,Entire home/apt,3,2.0,2.0,91.0,15,36,2,5.0,4.5,5.0,False,100.0,25.0,0,0.23,1,1.0
3686192,Bright Roof Top near CITY and LAKE,Weißensee,52.55158,13.44919,Entire home/apt,4,1.0,2.0,117.0,2,1125,59,4.81,4.76,4.73,True,100.0,38.0,18,0.52,1,1.0
3686560,3-Zimmer Altbau Charme,Frankfurter Allee Süd FK,52.51409099118249,13.454794633868396,Entire home/apt,4,2.0,2.0,105.0,92,365,0,,,,False,,,364,,1,1.0
3700907,"30 bei Nass, Gästewohnung 01.",Johannisthal,52.44835626833664,13.512279377843816,Entire home/apt,2,0.0,2.0,65.0,92,1125,86,4.97,4.98,4.71,True,,50.0,266,0.63,3,1.0
3707444,"Quiet and bright, near Alexanderplatz",Brunnenstr. Süd,52.53244,13.405394,Entire home/apt,2,2.0,1.0,95.0,12,160,36,4.94,4.86,4.97,True,100.0,92.0,159,0.29,1,1.0
3717559,Charming Sunny Rooftop Loft Cocoon Mitte + 2 bikes,Brunnenstr. Süd,52.53579,13.39592,Entire home/apt,6,1.0,2.0,180.0,1,365,196,4.47,4.38,4.82,False,100.0,94.0,344,1.46,1,1.0
3717751,Unique Gardenroom | Berlin Mitte | with garden,Brunnenstr. Süd,52.53589,13.39421,Private room,2,1.0,1.0,81.0,2,1125,670,4.87,4.9,4.91,True,100.0,100.0,195,4.98,1,1.0
3727033,"30 bei Nass, Gästewohnung 02.",Johannisthal,52.4493,13.51294,Entire home/apt,2,1.0,2.0,65.0,92,1125,62,4.9,4.9,4.66,True,,50.0,263,0.52,3,1.0
3727551,"30 bei Nass, Gästewohnung 03.",Johannisthal,52.44832,13.51374,Entire home/apt,2,1.0,1.0,65.0,92,1125,27,4.85,5.0,4.67,True,,50.0,178,0.21,3,1.0
3754935,ROOM - IN - NEUKÖLLN - BERLIN + BIKE,Rixdorf,52.471,13.45235,Private room,3,1.0,2.0,83.0,2,35,143,4.87,4.8,4.77,False,100.0,80.0,330,1.07,3,1.0
3771794,Cosy appartment in Prenzlauer Berg,Prenzlauer Berg Süd,52.53466,13.42364,Entire home/apt,4,1.0,2.0,133.0,5,1125,58,4.79,4.74,4.93,False,100.0,47.0,326,0.44,1,1.0
3777232,Architektenapartment mit Balkon,Tempelhofer Vorstadt,52.49294,13.41096,Entire home/apt,2,1.0,1.0,98.0,92,100,21,4.86,4.9,4.9,False,,,90,0.16,1,1.0
3783117,Ruhige Unterkunft in Berlin-Kreuzberg,nördliche Luisenstadt,52.50318,13.41825,Private room,3,2.0,3.0,90.0,4,1125,167,4.94,4.87,4.93,True,100.0,95.0,50,2.04,1,1.0
3788727,low priced apartment for 2-7 pers.,Mariendorf,52.42185,13.39202,Entire home/apt,7,3.0,7.0,157.0,3,21,34,4.56,4.38,4.26,False,,100.0,50,0.25,1,1.0
3807087,Beautiful apartment in Wilmersdorf.,Barstraße,52.48223,13.32025,Entire home/apt,2,1.0,1.0,43.0,92,160,49,4.92,4.94,4.83,False,0.0,0.0,273,0.38,1,1.0
3845956,BIG and BRIGHT! 4 room-apartment,Wiesbadener Straße,52.47318,13.31894,Entire home/apt,5,3.0,3.0,150.0,7,1125,9,5.0,5.0,4.78,False,0.0,0.0,129,0.07,1,1.0
3849605,Guestroom in East Berlin / Prenzlauer Berg,Prenzlauer Berg Nord,52.548228205898056,13.439219355165385,Private room,2,1.0,1.0,44.0,2,90,163,4.6,4.53,4.57,True,100.0,100.0,318,1.22,1,1.0
3866359,Beautyful Ap close Tempelhofer Feld,Schillerpromenade,52.47063,13.4248,Entire home/apt,3,1.0,2.0,89.0,93,1125,12,4.83,4.92,4.67,False,,0.0,234,0.09,1,1.0
3866928,gemütlich/ruhig in super Lage!,Karl-Marx-Allee-Nord,52.52872,13.43339,Private room,2,1.0,1.0,45.0,92,1125,120,4.97,5.0,4.93,False,,,175,1.07,1,1.0
3883715,"Room, rooftop terrace, Mauerpark, private bathroom",Prenzlauer Berg Südwest,52.54065,13.40602,Private room,2,2.0,4.0,65.0,1,1125,143,4.9,4.92,4.99,True,100.0,88.0,2,1.13,3,1.0
3904895,Chic apartment in central Prenzlauerberg!,Prenzlauer Berg Süd,52.53791,13.42504,Entire home/apt,3,1.0,1.0,80.0,30,700,257,4.85,4.82,4.88,True,100.0,97.0,181,1.91,1,1.0
3963584,Charming flat in Berlin-Neukölln,Reuterstraße,52.49173,13.42922,Entire home/apt,3,1.0,2.0,103.0,3,1125,26,4.77,4.88,4.88,False,,25.0,263,0.19,1,1.0
3967775,BERLIN-MITTE NEAR ROSENTHALER PLATZ,Brunnenstr. Süd,52.53197,13.39689,Entire home/apt,2,1.0,1.0,88.0,10,45,21,4.48,4.52,4.9,False,100.0,92.0,207,0.16,1,1.0
3968204,Design-Apartment zentral in Berlin-Charlottenburg,Westend,52.5117,13.26801,Entire home/apt,5,1.0,5.0,148.0,2,1125,201,4.82,4.92,4.78,True,100.0,96.0,275,1.49,1,1.0
3969577,600 qm Loft auf Insel in Berlin,Charlottenburg Nord,52.53129,13.28565,Entire home/apt,2,4.0,3.0,650.0,2,14,6,5.0,5.0,5.0,False,100.0,,365,0.05,1,1.5
3970161,Double Room with Private Bathroom,Parkviertel,52.54854,13.34752,Entire home/apt,2,1.0,1.0,68.0,1,1125,694,4.54,4.66,4.52,False,87.0,100.0,331,5.15,2,1.0
3973420,Central Stylish Berlin Apartment (registered),Karl-Marx-Allee-Nord,52.52039,13.43531,Entire home/apt,5,1.0,3.0,126.0,6,21,281,4.93,4.97,4.8,True,100.0,91.0,11,2.11,1,1.0
3974304,Klimatisierte Top Wohnung + 9m² begrünter Terrasse,Schöneberg-Süd,52.48075,13.36271,Entire home/apt,4,1.0,2.0,101.0,4,30,452,4.92,4.91,4.76,True,100.0,100.0,206,3.52,1,1.0
3974716,Studio with balcony and direct view to the river,Karl-Marx-Allee-Süd,52.51147,13.42611,Entire home/apt,2,0.0,1.0,103.0,30,180,221,4.91,4.86,4.81,True,100.0,98.0,299,5.14,1,1.0
3976211,Wunderschönes Dachgeschoss ,Kurfürstendamm,52.50114,13.30765,Entire home/apt,4,2.0,3.0,207.0,2,150,251,4.92,4.86,4.91,True,100.0,97.0,227,1.9,1,1.5
3988568,Jainaba Single Studio with private bathroom,Parkviertel,52.54884,13.34743,Entire home/apt,1,1.0,1.0,48.0,1,1125,608,4.68,4.76,4.58,False,87.0,100.0,308,4.63,2,1.0
4002356,Temporary Living- 2 rm apt Comfort & Modernism,Tempelhofer Vorstadt,52.49085,13.41559,Entire home/apt,2,1.0,1.0,60.0,180,365,12,4.75,4.83,4.75,False,83.0,0.0,169,0.09,3,1.0
4003140,"85m² flat near by ""Humboldthain""",Brunnenstr. Nord,52.54448,13.3786,Private room,2,1.0,1.0,59.0,500,1125,10,4.7,4.6,4.5,False,,,365,0.07,1,1.0
4013104,"Berlin Mitte, bohemian living close to Museuminsel",Alexanderplatz,52.52796,13.40549,Entire home/apt,2,1.0,0.0,57.0,92,360,33,4.91,4.91,4.94,False,,100.0,277,0.25,1,1.0
4013666,Your Most Beautiful Home in Mitte – New!,Alexanderplatz,52.53059237315674,13.373520491176626,Entire home/apt,4,2.0,2.0,255.0,4,180,11,5.0,4.82,4.91,False,100.0,90.0,210,0.54,1,2.0
4015015,Studio-Loft im Wedding,Wedding Zentrum,52.55384,13.37455,Entire home/apt,2,1.0,1.0,65.0,92,92,2,5.0,5.0,5.0,False,,,239,0.02,1,1.0
4020501,"Quiet, bright apartment w/ 2 rooms & sunny balcony",Rixdorf,52.48054,13.44778,Entire home/apt,2,1.0,1.0,89.0,18,60,88,4.91,4.89,4.73,False,100.0,100.0,28,0.66,1,1.0
4027687,Stylish 3 room apartment in the best location,Tempelhofer Vorstadt,52.49378,13.41109,Entire home/apt,8,2.0,8.0,272.0,3,1125,407,4.85,4.67,4.82,True,100.0,75.0,317,3.05,2,2.0
4027713,Dilo Apartments Berlin– Akazien Residenz 160 m²,Schöneberg-Süd,52.48599,13.3574,Entire home/apt,12,3.0,9.0,292.0,3,1125,247,4.87,4.87,4.69,,100.0,100.0,117,1.85,2,2.0
4043341,"Room #2 - Messe-, Stadt-, Waldnähe",Heerstrasse,52.50101,13.26197,Private room,2,1.0,1.0,59.0,2,40,189,4.83,4.74,4.83,True,100.0,87.0,128,1.41,3,1.5
4043573,Room # 3 -Messe- Wald- u. Stadtnähe,Heerstrasse,52.50156,13.26243,Private room,1,1.0,1.0,62.0,2,40,210,4.9,4.81,4.84,True,100.0,87.0,96,1.57,3,1.0
4045063,Stay with the cool cats in Kreuzberg,Südliche Friedrichstadt,52.49788,13.39771,Private room,2,1.0,1.0,77.0,2,120,340,4.97,4.93,4.94,True,100.0,100.0,192,2.55,1,1.0
4047579,Modern Central Studio Work/Study/Play,Alexanderplatz,52.531624,13.38153,Entire home/apt,2,0.0,1.0,102.0,28,1124,91,4.76,4.63,4.85,True,100.0,100.0,217,0.68,1,1.0
4056601,Ferienhaus - 20 Minuten in die City,Biesdorf,52.50252,13.55676,Entire home/apt,6,2.0,2.0,209.0,3,1125,76,4.91,4.88,4.89,True,100.0,88.0,323,0.69,1,1.0
4065383,Möbliertes 55qm Zimmer in netter 2er Zweck-WG,Alexanderplatz,52.52687,13.39991,Private room,1,1.0,1.0,28.0,92,180,0,,,,False,50.0,,35,,1,1.0
4066963,2-room furnished rental near center,Volkspark Wilmersdorf,52.48751,13.33166,Entire home/apt,4,2.0,2.0,40.0,92,1125,74,4.61,4.72,4.74,True,100.0,100.0,171,0.55,1,1.0
4100566,Luxury Apartment in Trendy Insider Neighbourhood,Wedding Zentrum,52.54176,13.35694,Entire home/apt,2,1.0,1.0,120.0,2,730,36,4.94,4.78,4.56,True,100.0,89.0,15,0.91,1,1.0
4102472,Berlin-direkt am Wasser bis 6 Pers.,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.37924,13.65091,Entire home/apt,6,3.0,4.0,130.0,3,1125,56,4.52,4.61,4.68,False,100.0,78.0,365,0.45,1,1.0
4106583,Central Spacious Maisonette Apartment,Brunnenstr. Nord,52.5448,13.37508,Entire home/apt,9,4.0,5.0,171.0,4,900,569,4.63,4.5,4.43,True,100.0,100.0,225,4.24,2,1.5
4114966,2 Balconies with a Stunning View - Family & Work,Prenzlauer Berg Süd,52.53126758764975,13.421525001525886,Entire home/apt,6,3.0,4.0,270.0,2,1125,289,4.86,4.75,4.91,True,100.0,100.0,229,2.16,2,1.0
4182815,S38 - Room22 Apartment Kreuzberg,Tempelhofer Vorstadt,52.49009,13.39371,Entire home/apt,6,3.0,3.0,203.0,7,182,396,4.89,4.92,4.89,True,100.0,96.0,306,2.97,9,1.0
4201970,Room in Design apartment with private garden,Schillerpromenade,52.47720853877755,13.420971772083954,Private room,2,1.0,2.0,176.0,2,60,31,4.87,4.81,4.97,False,100.0,80.0,356,0.26,2,1.0
4215500,Artist loft,Schöneberg-Süd,52.48415,13.35152,Private room,5,2.0,2.0,144.0,92,100,49,4.92,4.76,4.84,False,100.0,92.0,176,0.37,1,1.0
4240183,PASO DOBLE Fernando Moabit Berlin,Moabit West,52.52018,13.33145,Entire home/apt,2,1.0,2.0,81.0,15,300,81,4.62,4.65,4.68,True,,100.0,10,0.62,1,1.0
4246768,Beautiful large sunny room in Berlin Mitte,Alexanderplatz,52.52504,13.39436,Private room,2,1.0,1.0,126.0,3,1125,87,4.99,4.97,4.99,True,100.0,100.0,226,0.81,1,1.0
4282156,Kreuzberg at the Canal: cosy flat with balcony,südliche Luisenstadt,52.4959,13.4458,Entire home/apt,2,1.0,1.0,85.0,4,1125,106,4.73,4.8,4.93,False,100.0,39.0,143,0.8,1,1.0
4290174,"Emilio Vedova, Villa-Hufeland Berli",Buch,52.63302,13.50115,Entire home/apt,4,2.0,4.0,115.0,2,1125,91,4.59,4.65,4.65,False,100.0,100.0,290,0.72,3,1.0
4308621,"Green, sunny rooftop with terrace to live & work",Schillerpromenade,52.46269,13.42416,Entire home/apt,2,1.0,1.0,90.0,93,200,0,,,,False,,,232,,1,2.5
4318976,Cy Twombly in the Villa-Hufeland,Buch,52.63244,13.50076,Entire home/apt,3,1.0,2.0,111.0,92,1125,33,4.79,4.88,4.69,False,100.0,100.0,264,0.25,3,1.0
4326410,bohemian artist apartment shop -neukölln,Neuköllner Mitte/Zentrum,52.46978,13.43038,Entire home/apt,5,1.0,4.0,58.0,1,1125,382,4.53,4.52,4.66,True,96.0,100.0,332,2.88,3,1.0
4335533,"Mitte, aber ruhig - ideal für Familien bis 6 Gäste",Alexanderplatz,52.52526,13.40895,Entire home/apt,6,2.0,5.0,193.0,3,330,670,4.76,4.63,4.94,True,100.0,100.0,266,5.08,1,1.0
4361737,Cosy Room in middle of Warschauer Street,Karl-Marx-Allee-Süd,52.51243,13.45166,Private room,3,1.0,1.0,88.0,2,13,339,4.79,4.7,4.87,False,80.0,99.0,28,4.32,1,1.0
4362839,"Centrally located room, small but cozy",Brunnenstr. Süd,52.5335,13.40624,Private room,2,1.0,1.0,68.0,2,5,225,4.82,4.88,4.9,True,100.0,98.0,38,1.81,1,1.5
4380854,Beste Lage in für Kunst in Kreuzberg,Südliche Friedrichstadt,52.50582,13.40005,Private room,2,1.0,1.0,67.0,3,7,343,4.9,4.96,4.88,True,100.0,100.0,34,2.58,1,1.0
4406052,FeWo Willem de Kooning,Buch,52.63336,13.50118,Entire home/apt,4,2.0,4.0,121.0,92,1125,45,4.56,4.57,4.53,False,100.0,100.0,288,0.37,3,1.0
4415891,Charming Apartment in the Heart of Berlin Mitte,Brunnenstr. Nord,52.53995,13.39632,Private room,1,1.0,2.0,55.0,7,60,21,4.9,4.86,5.0,False,100.0,42.0,354,0.24,1,1.0
4424125,1Room Beautiful Flat with Balcony,Düsseldorfer Straße,52.49868,13.33598,Entire home/apt,2,1.0,1.0,78.0,92,1124,103,4.92,4.94,4.8,False,,,327,0.78,1,1.0
4446421,Soak up the Unique Vibe of an Expansive Artist's Loft,Tiergarten Süd,52.50119,13.3616,Entire home/apt,7,3.0,3.0,317.0,3,1125,229,4.79,4.83,4.32,False,100.0,100.0,356,1.74,1,2.0
4448981,Fotografen-Penthouse im Stadtzentrum,Alexanderplatz,52.52271,13.38408,Entire home/apt,5,2.0,3.0,203.0,3,400,294,4.51,4.5,4.92,True,100.0,99.0,94,2.25,8,1.0
4453432,MICRO LOFT in hippest BERLIN,Prenzlauer Berg Nordwest,52.5477,13.41106,Entire home/apt,2,1.0,1.0,64.0,92,365,45,4.84,4.71,5.0,False,100.0,100.0,283,0.36,2,1.0
4462848,2 room apartment,Kantstraße,52.50848,13.30952,Entire home/apt,2,1.0,3.0,99.0,3,1125,280,4.79,4.93,4.81,True,100.0,100.0,274,2.16,1,1.0
4488888,Central Berlin with All You Need,Alexanderplatz,52.528496777886794,13.409468866674285,Entire home/apt,3,1.0,1.0,82.0,3,365,3,4.67,5.0,5.0,False,,40.0,172,0.24,1,1.0
4515108,Charming room in Mitte/Kreuzberg,Südliche Friedrichstadt,52.506001,13.39886,Private room,1,1.0,1.0,64.0,6,95,80,4.94,4.83,4.93,True,90.0,98.0,25,0.61,2,1.5
4539101,Wohnung mit Küche & Schlafsofa,Schloßstr.,52.4590307,13.3161177,Entire home/apt,4,1.0,2.0,131.0,2,365,17,5.0,5.0,4.94,False,100.0,100.0,284,4.81,1,1.0
4552063,"Gross (150 qm), ruhig und Top Lage",nördliche Luisenstadt,52.49961471557617,13.43396282196045,Entire home/apt,9,4.0,5.0,297.0,5,30,28,4.89,4.86,4.82,False,100.0,57.0,198,0.22,1,1.5
4560502,big beautiful quiet room in hot spot Mitte,Prenzlauer Berg Südwest,52.53023965135683,13.4079157023717,Private room,1,0.0,2.0,70.0,2,20,133,4.9,4.63,4.95,True,100.0,87.0,140,1.03,1,1.0
4563394,Charming apartment green & near the city,Pankow Zentrum,52.56727,13.39122,Entire home/apt,3,1.0,1.0,74.0,1,1125,250,4.82,4.65,4.73,True,100.0,95.0,278,1.91,1,1.0
4564830,Spacious Altbau Sleeps 7  High Ceilings & Comfort,Alt  Treptow,52.49029,13.45233,Entire home/apt,7,2.0,4.0,102.0,5,15,39,4.92,4.82,4.74,True,100.0,98.0,330,0.3,2,1.0
4581049,Room with a view in Prenzlauer Berg,Prenzlauer Berg Ost,52.52753,13.44648,Entire home/apt,2,1.0,1.0,75.0,3,10,345,4.89,4.91,4.74,True,100.0,100.0,26,3.28,1,1.0
4592944,Design-Hausboot führerscheinfrei,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.38054,13.65153,Entire home/apt,5,2.0,5.0,177.0,2,1125,1,5.0,5.0,5.0,False,,0.0,362,0.01,1,1.0
4607356,Central apartment w/rooftop terrace,Karl-Marx-Allee-Nord,52.52641,13.4422,Entire home/apt,4,2.0,2.0,127.0,3,1125,61,4.84,4.84,4.77,False,100.0,63.0,56,0.48,1,1.0
4636280,Tolles Apartment im Herzen Berlins,Alexanderplatz,52.52251877745493,13.383566674777562,Entire home/apt,4,1.0,2.0,136.0,3,380,262,4.58,4.66,4.94,True,100.0,99.0,320,2.01,8,1.0
4642736,Living@Solarhaus- Solarenergy  4U CO2 Footstep,Britz,52.44291,13.41464,Private room,1,1.0,1.0,30.0,190,360,5,5.0,5.0,4.2,False,0.0,,358,0.05,2,2.0
4662175,Flat with garden so cute in Mitte well refinished,Moabit West,52.53258,13.3388,Entire home/apt,2,1.0,2.0,51.0,93,600,12,4.75,4.33,4.58,False,100.0,17.0,172,0.09,1,1.0
4679825,Flat 3,Buckow,52.42018,13.42365,Entire home/apt,2,1.0,0.0,99.0,1,600,48,4.21,4.19,4.15,False,73.0,45.0,364,0.37,10,1.0
4702615,F. Léger apartment cozy light airy,Volkspark Wilmersdorf,52.48977,13.32905,Entire home/apt,2,1.0,1.0,90.0,5,15,65,4.74,4.55,4.78,True,100.0,88.0,202,0.51,1,1.0
4702673,Sunny hidden place Neukölln with private garden,Schillerpromenade,52.477430881588255,13.422756943022112,Private room,1,1.0,1.0,76.0,2,120,4,5.0,4.75,5.0,False,100.0,80.0,262,0.03,2,1.0
4744063,Spacious Apartment for Two,Drakestr.,52.43157,13.31094,Entire home/apt,2,1.0,1.0,54.0,2,21,193,4.6,4.69,4.46,True,100.0,93.0,55,1.48,1,1.0
4748491,"Modern, art apartment Berlin Mitte",Alexanderplatz,52.52675,13.39817,Entire home/apt,2,1.0,1.0,85.0,4,400,217,4.83,4.84,4.97,True,100.0,100.0,305,1.66,3,1.0
4749982,Appartamento zona Wedding,Parkviertel,52.56274,13.34238,Entire home/apt,2,1.0,2.0,38.0,92,183,6,4.67,3.67,4.83,False,,50.0,181,0.05,1,1.0
4780087,CENTRAL KREUZBERG ROOM WITH GARDEN,Südliche Friedrichstadt,52.49864,13.41325,Private room,2,1.0,1.0,60.0,3,30,97,4.79,4.68,4.8,True,100.0,39.0,30,0.82,2,1.0
4793644,Homey apartment in Berlin,Alexanderplatz,52.52857,13.38372,Entire home/apt,4,1.0,2.0,60.0,92,1125,46,4.74,4.89,4.85,False,100.0,100.0,250,0.36,2,1.0
4804458,Room/Flat-Berlin-Prenzlauerberg,Brunnenstr. Süd,52.532661,13.405394,Entire home/apt,2,1.0,2.0,60.0,92,1125,24,4.83,4.75,5.0,False,100.0,75.0,177,0.19,1,1.0
4804494,Room in the social centre of Berlin,südliche Luisenstadt,52.49958,13.44539,Private room,1,1.0,1.0,26.0,92,92,299,4.7,4.19,4.88,False,0.0,0.0,363,2.31,1,1.0
4823591,68m² flat in beautiful old building,Wedding Zentrum,52.55529,13.37598,Entire home/apt,6,1.0,2.0,121.0,2,30,75,4.8,4.48,4.63,False,80.0,58.0,101,0.62,1,1.0
4830714,"Charming Design Loft, Berlin Mitte",Alexanderplatz,52.52735,13.39749,Entire home/apt,2,1.0,1.0,129.0,4,400,232,4.93,4.93,4.98,True,100.0,100.0,279,1.82,3,1.0
4847553,family friendly flat berlin,Rixdorf,52.47173,13.45247,Entire home/apt,4,3.0,4.0,114.0,4,50,75,4.91,4.61,4.72,True,100.0,90.0,12,0.61,1,1.5
4869716,Wohnen im Herzen von Berlin,Tempelhofer Vorstadt,52.49341,13.39472,Entire home/apt,2,1.0,1.0,95.0,1,30,772,4.65,4.73,4.79,True,100.0,100.0,357,5.91,14,1.0
4882696,"Family apartment, central location",Südliche Friedrichstadt,52.50392,13.40024,Entire home/apt,4,2.0,2.0,139.0,6,1125,13,4.92,4.77,4.92,False,100.0,50.0,0,0.1,1,1.5
4885068,"Prenzlauer Berg Retreat: Vintage Charm, Park View",Prenzlauer Berg Nord,52.55031,13.42178,Entire home/apt,3,1.0,1.0,112.0,5,42,276,4.76,4.87,4.87,True,100.0,100.0,91,2.16,1,1.0
4906835,Sunny room + patio + private bath + well connected,Schönholz/Wilhelmsruh/Rosenthal,52.5722,13.39336,Private room,1,2.0,2.0,50.0,4,730,22,5.0,4.77,4.91,True,90.0,86.0,102,0.18,2,1.0
4911748,Very central - big & cozy bedroom in Berlin,Brunnenstr. Süd,52.52906,13.39031,Private room,2,1.0,1.0,84.0,3,90,29,4.9,4.93,4.96,False,100.0,50.0,152,0.26,1,1.5
4965994,Sunny Rooftop Design Studio XKölln,Reuterstraße,52.49145,13.42459,Entire home/apt,2,0.0,1.0,93.0,92,365,33,4.88,4.97,4.88,False,,100.0,266,0.26,1,1.0
4982472,Nice quiet room in Treptow,Baumschulenweg,52.4689,13.49179,Private room,2,1.0,1.0,27.0,3,14,258,4.94,4.95,4.77,True,100.0,100.0,10,2.09,1,1.0
5008340,Beautiful 1 bedroom flat by trendy Bergmann Street,Tempelhofer Vorstadt,52.48678,13.38892,Entire home/apt,2,1.0,1.0,76.0,92,1125,12,4.92,4.5,4.83,False,0.0,,365,0.12,1,1.5
5054525,Cool Apartment in the heart of Kreuzberg,Tempelhofer Vorstadt,52.49626,13.40495,Entire home/apt,2,1.0,2.0,125.0,92,900,2,4.5,4.0,4.5,False,,0.0,358,0.02,1,1.0
5060152,Topfloor design-apartment w. roof terrace in Mitte,Brunnenstr. Süd,52.53581,13.40437,Entire home/apt,4,1.0,2.0,120.0,1,300,233,4.65,4.44,4.94,False,90.0,96.0,318,2.88,3,1.0
5065008,Vacation Apartments Berlin,Köpenick-Nord,52.46511,13.56983,Entire home/apt,4,2.0,3.0,90.0,3,1125,190,4.74,4.77,4.5,False,100.0,100.0,310,1.49,1,1.0
5081996,Colorful design 2room + balcony next Maybachufer,Reuterstraße,52.49085,13.4356,Entire home/apt,4,2.0,2.0,194.0,5,730,71,4.96,4.9,4.93,False,100.0,90.0,234,0.55,1,1.0
5111098,Cosy room Prenzlb. WiFi,Helmholtzplatz,52.54311,13.41963,Private room,2,1.0,1.0,62.0,92,1125,4,5.0,5.0,5.0,False,100.0,,363,0.04,1,1.0
5121824,House with open minded people.,Baumschulenweg,52.46767,13.48765,Private room,1,1.0,1.0,40.0,3,40,47,4.91,4.7,4.87,True,100.0,95.0,140,4.25,1,2.0
5123152,2 Zimmer nah am Ku'damm und Halensee,Grunewald,52.49339,13.27431,Private room,4,2.0,2.0,108.0,100,100,148,4.85,4.92,4.69,False,100.0,84.0,0,1.2,4,2.0
5133260,Charming Room with Bath + Kitchen + Terrasse,Grunewald,52.49272,13.27426,Private room,2,1.0,1.0,81.0,4,1125,80,4.8,4.88,4.51,False,100.0,84.0,218,0.62,4,1.0
5157068,9-Sp-Gemütlichkeit+komfortabel,Wiesbadener Straße,52.47213,13.31566,Entire home/apt,2,1.0,2.0,149.0,7,365,15,4.67,4.87,4.8,False,90.0,92.0,327,0.16,9,1.0
